project,precinct,building,base_surf,surf_type,surf_id,surf_vid,surf_vx,surf_vy,surf_vz
jl-bahagia,prc-00,blk-30,roof-04,PV-module,39,1,-30.528116,-72.386826,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,39,2,-32.315002,-71.028793,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,39,3,-33.001167,-71.931641,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,40,0,-30.528116,-72.386826,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,40,1,-29.841951,-71.483978,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,40,2,-31.628839,-70.125946,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,40,3,-32.315002,-71.028793,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,41,0,-29.841951,-71.483978,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,41,1,-29.155787,-70.581131,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,41,2,-30.942675,-69.223091,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,41,3,-31.628839,-70.125946,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,42,0,-29.155787,-70.581131,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,42,1,-28.469624,-69.678284,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,42,2,-30.25651,-68.320244,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,42,3,-30.942675,-69.223091,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,43,0,-28.469624,-69.678284,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,43,1,-27.783459,-68.775436,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,43,2,-29.570347,-67.417397,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,43,3,-30.25651,-68.320244,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,44,0,-27.783459,-68.775436,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,44,1,-27.097294,-67.872589,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,44,2,-28.884182,-66.514549,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,44,3,-29.570347,-67.417397,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,45,0,-27.097294,-67.872589,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,45,1,-26.411129,-66.969734,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,45,2,-28.198017,-65.611702,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,45,3,-28.884182,-66.514549,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,46,0,-26.411129,-66.969734,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,46,1,-25.724964,-66.066887,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,46,2,-27.511852,-64.708855,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,46,3,-28.198017,-65.611702,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,47,0,-25.724964,-66.066887,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,47,1,-25.038801,-65.16404,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,47,2,-26.825689,-63.806011,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,47,3,-27.511852,-64.708855,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,48,0,-25.038801,-65.16404,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,48,1,-24.352636,-64.261192,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,48,2,-26.139524,-62.903164,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,48,3,-26.825689,-63.806011,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,49,0,-24.352636,-64.261192,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,49,1,-23.666471,-63.358349,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,49,2,-25.45336,-62.000317,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,49,3,-26.139524,-62.903164,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,50,0,-23.666471,-63.358349,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,50,1,-22.980307,-62.455502,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,50,2,-24.767195,-61.097466,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,50,3,-25.45336,-62.000317,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,51,0,-22.980307,-62.455502,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,51,1,-22.294144,-61.552654,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,51,2,-24.081032,-60.194618,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,51,3,-24.767195,-61.097466,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,52,0,-22.294144,-61.552654,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,52,1,-21.607979,-60.649807,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,52,2,-23.394867,-59.291771,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,52,3,-24.081032,-60.194618,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,53,0,-21.607979,-60.649807,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,53,1,-20.921814,-59.74696,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,53,2,-22.708702,-58.388924,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,53,3,-23.394867,-59.291771,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,54,0,-20.921814,-59.74696,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,54,1,-20.235649,-58.844109,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,54,2,-22.022537,-57.486076,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,54,3,-22.708702,-58.388924,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,55,0,-20.235649,-58.844109,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,55,1,-19.549484,-57.941261,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,55,2,-21.336372,-56.583229,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,55,3,-22.022537,-57.486076,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,56,0,-19.549484,-57.941261,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,56,1,-18.863321,-57.038414,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,56,2,-20.650209,-55.680378,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,56,3,-21.336372,-56.583229,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,57,0,-18.863321,-57.038414,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,57,1,-18.177156,-56.135567,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,57,2,-19.964045,-54.777531,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,57,3,-20.650209,-55.680378,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,58,0,-18.177156,-56.135567,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,58,1,-17.490992,-55.232719,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,58,2,-19.27788,-53.874683,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,58,3,-19.964045,-54.777531,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,59,0,-17.490992,-55.232719,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,59,1,-16.804827,-54.329872,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,59,2,-18.591715,-52.971836,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,59,3,-19.27788,-53.874683,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,60,0,-16.804827,-54.329872,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,60,1,-16.118664,-53.427021,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,60,2,-17.905552,-52.068989,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,60,3,-18.591715,-52.971836,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,61,0,-16.118664,-53.427021,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,61,1,-15.432499,-52.524174,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,61,2,-17.219387,-51.166142,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,61,3,-17.905552,-52.068989,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,62,0,-15.432499,-52.524174,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,62,1,-14.746334,-51.621326,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,62,2,-16.533222,-50.26329,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,62,3,-17.219387,-51.166142,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,63,0,-14.746334,-51.621326,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,63,1,-14.06017,-50.718479,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,63,2,-15.847057,-49.360443,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,63,3,-16.533222,-50.26329,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,64,0,-14.06017,-50.718479,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,64,1,-13.374005,-49.815632,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,64,2,-15.160893,-48.457596,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,64,3,-15.847057,-49.360443,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,65,0,-13.374005,-49.815632,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,65,1,-12.68784,-48.912785,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,65,2,-14.474729,-47.554749,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,65,3,-15.160893,-48.457596,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,66,0,-9.114584,-61.598785,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,66,1,-9.800749,-62.501633,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,66,2,-8.013861,-63.859669,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,66,3,-7.327697,-62.956818,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,67,0,-8.42842,-60.695938,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,67,1,-9.114584,-61.598785,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,67,2,-7.327697,-62.956818,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,67,3,-6.641532,-62.05397,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,68,0,-7.742256,-59.793087,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,68,1,-8.42842,-60.695938,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,68,2,-6.641532,-62.05397,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,68,3,-5.955368,-61.151123,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,69,0,-7.056092,-58.89024,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,69,1,-7.742256,-59.793087,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,69,2,-5.955368,-61.151123,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,69,3,-5.269204,-60.248276,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,70,0,-6.369927,-57.987392,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,70,1,-7.056092,-58.89024,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,70,2,-5.269204,-60.248276,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,70,3,-4.583039,-59.345428,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,71,0,-5.683763,-57.084545,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,71,1,-6.369927,-57.987392,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,71,2,-4.583039,-59.345428,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,71,3,-3.896874,-58.442581,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,72,0,-4.997598,-56.181698,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,72,1,-5.683763,-57.084545,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,72,2,-3.896874,-58.442581,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,72,3,-3.21071,-57.53973,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,73,0,-4.311434,-55.278851,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,73,1,-4.997598,-56.181698,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,73,2,-3.21071,-57.53973,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,73,3,-2.524546,-56.636883,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,74,0,-3.625269,-54.375999,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,74,1,-4.311434,-55.278851,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,74,2,-2.524546,-56.636883,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,74,3,-1.838381,-55.734035,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,75,0,-2.939105,-53.473152,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,75,1,-3.625269,-54.375999,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,75,2,-1.838381,-55.734035,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,75,3,-1.152217,-54.831188,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,76,0,-26.139488,-75.722183,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,76,1,-26.825653,-76.625031,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,76,2,-25.038765,-77.98307,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,76,3,-24.3526,-77.080223,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,77,0,-25.453325,-74.819336,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,77,1,-26.139488,-75.722183,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,77,2,-24.3526,-77.080223,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,77,3,-23.666437,-76.177376,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,78,0,-24.76716,-73.916489,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,78,1,-25.453325,-74.819336,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,78,2,-23.666437,-76.177376,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,78,3,-22.980272,-75.274529,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,79,0,-24.080996,-73.013641,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,79,1,-24.76716,-73.916489,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,79,2,-22.980272,-75.274529,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,79,3,-22.294107,-74.371674,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,80,0,-23.394831,-72.110794,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,80,1,-24.080996,-73.013641,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,80,2,-22.294107,-74.371674,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,80,3,-21.607943,-73.468826,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,81,0,-22.708666,-71.207947,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,81,1,-23.394831,-72.110794,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,81,2,-21.607943,-73.468826,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,81,3,-20.92178,-72.565979,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,82,0,-22.022503,-70.305099,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,82,1,-22.708666,-71.207947,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,82,2,-20.92178,-72.565979,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,82,3,-20.235615,-71.663132,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,83,0,-11.730036,-56.762375,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,83,1,-12.416201,-57.665222,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,83,2,-10.629313,-59.023258,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,83,3,-9.943148,-58.120411,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,84,0,-11.043872,-55.859528,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,84,1,-11.730036,-56.762375,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,84,2,-9.943148,-58.120411,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,84,3,-9.256984,-57.217564,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,85,0,-10.357707,-54.95668,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,85,1,-11.043872,-55.859528,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,85,2,-9.256984,-57.217564,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,85,3,-8.570819,-56.314716,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,86,0,-9.671542,-54.053833,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,86,1,-10.357707,-54.95668,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,86,2,-8.570819,-56.314716,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,86,3,-7.884655,-55.411865,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,87,0,-8.985378,-53.150986,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,87,1,-9.671542,-54.053833,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,87,2,-7.884655,-55.411865,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,87,3,-7.198491,-54.509018,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,88,0,-8.299213,-52.248135,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,88,1,-8.985378,-53.150986,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,88,2,-7.198491,-54.509018,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,88,3,-6.512326,-53.606171,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,89,0,-7.61305,-51.345287,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,89,1,-8.299213,-52.248135,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,89,2,-6.512326,-53.606171,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,89,3,-5.826162,-52.703323,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,90,0,-6.926886,-50.44244,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,90,1,-7.61305,-51.345287,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,90,2,-5.826162,-52.703323,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,90,3,-5.139997,-51.800476,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,91,0,-30.12727,-72.691475,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,91,1,-30.813433,-73.594322,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,91,2,-29.026546,-74.952354,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,91,3,-28.340382,-74.049507,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,92,0,-29.441105,-71.788628,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,92,1,-30.12727,-72.691475,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,92,2,-28.340382,-74.049507,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,92,3,-27.654217,-73.14666,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,93,0,-28.75494,-70.88578,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,93,1,-29.441105,-71.788628,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,93,2,-27.654217,-73.14666,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,93,3,-26.968052,-72.243813,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,94,0,-28.068775,-69.982925,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,94,1,-28.75494,-70.88578,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,94,2,-26.968052,-72.243813,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,94,3,-26.281887,-71.340965,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,95,0,-27.382612,-69.080078,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,95,1,-28.068775,-69.982925,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,95,2,-26.281887,-71.340965,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,95,3,-25.595724,-70.438118,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,96,0,-26.696447,-68.177231,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,96,1,-27.382612,-69.080078,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,96,2,-25.595724,-70.438118,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,96,3,-24.909559,-69.535271,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,97,0,-26.010283,-67.274384,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,97,1,-26.696447,-68.177231,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,97,2,-24.909559,-69.535271,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,97,3,-24.223394,-68.632423,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,98,0,-25.324118,-66.371536,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,98,1,-26.010283,-67.274384,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,98,2,-24.223394,-68.632423,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,98,3,-23.53723,-67.729568,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,99,0,-24.637955,-65.468689,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,99,1,-25.324118,-66.371536,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,99,2,-23.53723,-67.729568,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,99,3,-22.851067,-66.826721,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,100,0,-23.95179,-64.565842,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,100,1,-24.637955,-65.468689,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,100,2,-22.851067,-66.826721,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,100,3,-22.164902,-65.923874,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,101,0,-23.265625,-63.662991,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,101,1,-23.95179,-64.565842,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,101,2,-22.164902,-65.923874,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,101,3,-21.478737,-65.021027,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,102,0,-22.57946,-62.760143,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,102,1,-23.265625,-63.662991,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,102,2,-21.478737,-65.021027,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,102,3,-20.792572,-64.118179,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,103,0,-21.893295,-61.857292,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,103,1,-22.57946,-62.760143,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,103,2,-20.792572,-64.118179,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,103,3,-20.106407,-63.215328,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,104,0,-21.207132,-60.954445,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,104,1,-21.893295,-61.857292,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,104,2,-20.106407,-63.215328,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,104,3,-19.420244,-62.312481,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,105,0,-20.520967,-60.051598,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,105,1,-21.207132,-60.954445,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,105,2,-19.420244,-62.312481,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,105,3,-18.734079,-61.409634,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,106,0,-19.834803,-59.14875,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,106,1,-20.520967,-60.051598,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,106,2,-18.734079,-61.409634,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,106,3,-18.047915,-60.506786,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,107,0,-19.148638,-58.245903,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,107,1,-19.834803,-59.14875,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,107,2,-18.047915,-60.506786,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,107,3,-17.36175,-59.603935,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,108,0,-18.462475,-57.343056,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,108,1,-19.148638,-58.245903,-53.258728
jl-bahagia,prc-00,blk-30,roof-04,PV-module,108,2,-17.36175,-59.603935,-53.654472
jl-bahagia,prc-00,blk-30,roof-04,PV-module,108,3,-16.675587,-58.701088,-53.654472
