project,precinct,building,base_surf,surf_type,surf_id,surf_area,surf_irr,surf_cx,surf_cy,surf_cz,surf_nx,surf_ny,surf_nz
jl-bahagia,prc-00,blk-30,roof-04,PV-module,58,2.584386,1619.3,-18.727518,-55.005125,-53.456602,-0.138252,0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,59,2.584386,1617.74,-18.041353,-54.102274,-53.456602,-0.138252,0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,60,2.584386,1619.11,-17.355188,-53.199427,-53.456602,-0.138252,0.105071,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,61,2.584384,1605.03,-16.669025,-52.29658,-53.456602,-0.138252,0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,62,2.584389,1608.97,-15.98286,-51.393732,-53.456602,-0.138252,0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,63,2.584385,1608.96,-15.296695,-50.490885,-53.456602,-0.138252,0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,64,2.584385,1611.95,-14.610531,-49.588038,-53.456602,-0.138252,0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,65,2.584386,1612.69,-13.924367,-48.68519,-53.456602,-0.138252,0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,66,2.584387,1252.04,-8.564223,-62.729227,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,67,2.584382,1287.4,-7.878058,-61.82638,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,68,2.584387,1293.98,-7.191894,-60.923528,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,69,2.584386,1320.35,-6.50573,-60.020681,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,70,2.584386,1332.43,-5.819565,-59.117834,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,71,2.584386,1350.39,-5.1334,-58.214987,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,72,2.584388,1366.9,-4.447236,-57.312139,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,73,2.584383,1392.14,-3.761072,-56.409292,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,74,2.584388,1431.37,-3.074907,-55.506445,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,75,2.584385,1461.88,-2.388743,-54.603597,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,76,2.584389,1609.48,-25.589127,-76.852621,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,77,2.584386,1607.0,-24.902964,-75.949781,-53.456602,0.138252,-0.105071,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,78,2.584389,1593.38,-24.216799,-75.046926,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,79,2.584393,1589.9,-23.530634,-74.144087,-53.456602,0.138252,-0.105071,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,80,2.584384,1584.96,-22.844469,-73.241232,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,81,2.584382,1579.07,-22.158306,-72.338384,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,82,2.584382,1574.21,-21.472142,-71.435537,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,83,2.584386,1401.16,-11.179674,-57.89282,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,84,2.584385,1460.75,-10.49351,-56.989973,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,85,2.584386,1489.0,-9.807346,-56.087126,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,86,2.584387,1501.11,-9.121181,-55.184274,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,87,2.584382,1517.94,-8.435017,-54.281427,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,88,2.584388,1529.83,-7.748852,-53.378576,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,89,2.584385,1547.8,-7.062688,-52.475729,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,90,2.584386,1559.32,-6.376523,-51.572881,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,91,2.584382,1611.39,-29.576908,-73.821913,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,92,2.584384,1610.12,-28.890744,-72.919065,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,93,2.584384,1606.55,-28.204579,-72.016218,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,94,2.584393,1602.29,-27.518414,-71.113371,-53.456602,0.138252,-0.105071,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,95,2.584386,1595.96,-26.832251,-70.210523,-53.456602,0.138252,-0.105071,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,96,2.584389,1597.97,-26.146086,-69.307668,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,97,2.584389,1598.66,-25.459921,-68.404829,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,98,2.584393,1597.08,-24.773756,-67.501974,-53.456602,0.138252,-0.105071,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,99,2.584381,1586.66,-24.087591,-66.599127,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,100,2.584384,1575.16,-23.401429,-65.696279,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,101,2.584389,1570.02,-22.715264,-64.793432,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,102,2.584386,1547.35,-22.029099,-63.890585,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,103,2.584393,1522.83,-21.342934,-62.987737,-53.456602,0.138252,-0.105071,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,104,2.584384,1506.56,-20.656771,-62.08489,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,105,2.584386,1469.37,-19.970606,-61.182039,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,106,2.584386,1452.13,-19.284441,-60.279196,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,107,2.584389,1442.19,-18.598276,-59.376344,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,108,2.584381,1447.58,-17.912112,-58.473497,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,109,2.584389,1483.14,-17.225949,-57.57065,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,110,2.584386,1509.76,-16.539784,-56.667803,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,111,2.584385,1531.43,-15.853619,-55.764955,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,112,2.584385,1547.53,-15.167455,-54.862108,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,113,2.584389,1559.71,-14.48129,-53.959257,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,114,2.584382,1572.8,-13.795126,-53.05641,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,115,2.584389,1576.74,-13.108961,-52.153562,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,116,2.584385,1577.41,-12.422797,-51.250715,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,117,2.584386,1590.93,-11.736633,-50.347868,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,118,2.584393,1620.14,-33.564688,-70.791197,-53.456602,0.138252,-0.105071,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,119,2.584386,1621.98,-32.878523,-69.888349,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,120,2.584383,1619.41,-32.192358,-68.985502,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,121,2.584384,1618.72,-31.506193,-68.082655,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,122,2.584384,1613.36,-30.820029,-67.179807,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,123,2.584384,1616.01,-30.133866,-66.27696,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,124,2.584382,1618.78,-29.447703,-65.374113,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,125,2.584391,1615.69,-28.761538,-64.471266,-53.456602,0.138252,-0.105071,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,126,2.584391,1610.2,-28.075373,-63.568418,-53.456602,0.138252,-0.105071,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,127,2.584389,1606.29,-27.389208,-62.665567,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,128,2.584384,1614.69,-26.703043,-61.76272,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,129,2.584386,1610.5,-26.016878,-60.859869,-53.456602,0.138252,-0.105071,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,130,2.584386,1607.63,-25.330715,-59.957021,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,131,2.584386,1598.27,-24.644551,-59.054174,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,132,2.584386,1597.17,-23.958386,-58.151327,-53.456602,0.138252,-0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,roof,0,609.871956,0.0,-16.753709,-61.658871,-55.164323,0.0,0.0,1.0
jl-bahagia,prc-00,blk-30,roof-05,PV-module,1,2.58438,1641.94,4.976628,-70.440857,-37.565813,0.106336,0.137282,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,2,2.584391,1638.63,5.873138,-71.135285,-37.565813,0.106337,0.137281,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,3,2.58438,1637.08,6.769649,-71.829697,-37.565813,0.106336,0.137282,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,4,2.584391,1637.6,7.66616,-72.524125,-37.565813,0.106337,0.137281,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,5,2.58438,1638.05,8.562671,-73.218552,-37.565813,0.106336,0.137282,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,6,2.58439,1625.14,9.45918,-73.91298,-37.565813,0.106337,0.137281,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,7,2.584381,1617.34,10.355691,-74.607399,-37.565813,0.106336,0.137282,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,8,2.58439,1567.28,11.252202,-75.301827,-37.565813,0.106337,0.137281,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,9,2.584391,1590.97,20.217307,-82.246071,-37.565813,0.106337,0.137281,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,10,2.58438,1619.02,21.113816,-82.940491,-37.565813,0.106336,0.137282,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,11,2.584392,1630.53,22.010327,-83.634919,-37.565813,0.106337,0.137282,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,12,2.584381,1640.17,22.90684,-84.329331,-37.565813,0.106336,0.137282,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,13,2.584388,1633.15,23.803348,-85.023758,-37.565813,0.106337,0.137281,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,14,2.584383,1640.32,24.699859,-85.718186,-37.565813,0.106336,0.137282,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,15,2.584383,1647.6,25.59637,-86.412606,-37.565813,0.106336,0.137282,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,16,2.584391,1650.39,26.492881,-87.107041,-37.565813,0.106337,0.137281,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,17,2.584391,1633.8,6.361131,-68.653442,-37.565813,-0.106337,-0.137281,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,18,2.58438,1637.41,7.257641,-69.347869,-37.565813,-0.106336,-0.137282,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,19,2.584391,1631.92,8.154152,-70.042289,-37.565813,-0.106337,-0.137281,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,20,2.58438,1629.4,9.050662,-70.736717,-37.565813,-0.106336,-0.137282,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,21,2.584391,1625.93,9.947173,-71.431137,-37.565813,-0.106337,-0.137281,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,22,2.584382,1630.2,10.843684,-72.125564,-37.565813,-0.106337,-0.137282,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,23,2.584381,1610.02,11.740193,-72.819992,-37.565813,-0.106337,-0.137282,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,24,2.584391,1567.68,12.636703,-73.514419,-37.565813,-0.106337,-0.137281,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,25,2.584381,1569.12,21.601809,-80.458663,-37.565813,-0.106336,-0.137282,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,26,2.584391,1606.95,22.498321,-81.153076,-37.565813,-0.106337,-0.137281,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,27,2.58438,1617.03,23.39483,-81.847503,-37.565813,-0.106336,-0.137282,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,28,2.584392,1629.8,24.291341,-82.541923,-37.565813,-0.106337,-0.137282,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,29,2.584392,1628.24,25.187852,-83.236351,-37.565813,-0.106337,-0.137282,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,30,2.584378,1633.71,26.084363,-83.930778,-37.565813,-0.106336,-0.137282,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,31,2.584392,1633.2,26.98087,-84.625198,-37.565813,-0.106337,-0.137282,0.984808
jl-bahagia,prc-00,blk-30,roof-05,PV-module,32,2.584381,1628.15,27.877383,-85.319625,-37.565813,-0.106336,-0.137282,0.984808
jl-bahagia,prc-00,blk-30,roof-05,roof,0,210.645489,0.0,16.480198,-77.780463,-37.923533,0.0,0.0,1.0
jl-bahagia,prc-00,blk-30,roof-06,PV-module,1,2.584382,1634.28,18.847614,-78.278903,-35.557516,-0.104945,-0.138349,0.984808
jl-bahagia,prc-00,blk-30,roof-06,PV-module,2,2.584382,1641.52,17.944137,-77.593569,-35.557516,-0.104945,-0.138349,0.984808
jl-bahagia,prc-00,blk-30,roof-06,PV-module,3,2.584388,1637.44,17.040659,-76.908236,-35.557516,-0.104945,-0.138348,0.984808
jl-bahagia,prc-00,blk-30,roof-06,PV-module,4,2.584388,1639.84,16.13718,-76.222895,-35.557516,-0.104944,-0.138349,0.984808
jl-bahagia,prc-00,blk-30,roof-06,PV-module,5,2.584388,1639.6,15.233703,-75.537562,-35.557516,-0.104944,-0.138349,0.984808
jl-bahagia,prc-00,blk-30,roof-06,PV-module,6,2.584381,1650.9,17.481234,-80.080205,-35.557516,0.104945,0.138349,0.984808
jl-bahagia,prc-00,blk-30,roof-06,PV-module,7,2.584382,1640.52,16.577755,-79.394872,-35.557516,0.104945,0.138349,0.984808
jl-bahagia,prc-00,blk-30,roof-06,PV-module,8,2.584389,1639.11,15.674278,-78.709539,-35.557516,0.104945,0.138348,0.984808
jl-bahagia,prc-00,blk-30,roof-06,PV-module,9,2.584389,1647.81,14.7708,-78.024206,-35.557516,0.104944,0.138349,0.984808
jl-bahagia,prc-00,blk-30,roof-06,PV-module,10,2.584387,1640.67,13.867321,-77.338872,-35.557516,0.104944,0.138349,0.984808
jl-bahagia,prc-00,blk-30,roof-06,roof,0,39.209269,0.0,16.391653,-77.760976,-35.915237,0.0,0.0,1.0
jl-bahagia,prc-00,blk-32,roof-01,PV-module,1,2.584387,1637.5,6.205349,-26.421875,-56.895608,0.106552,0.137114,0.984808
jl-bahagia,prc-00,blk-32,roof-01,PV-module,2,2.584384,1637.67,5.309932,-25.726044,-56.895608,0.106552,0.137114,0.984808
jl-bahagia,prc-00,blk-32,roof-01,PV-module,3,2.584385,1640.26,4.414514,-25.030211,-56.895608,0.106552,0.137114,0.984808
jl-bahagia,prc-00,blk-32,roof-01,PV-module,4,2.584387,1630.22,3.519097,-24.334379,-56.895608,0.106552,0.137114,0.984808
jl-bahagia,prc-00,blk-32,roof-01,PV-module,5,2.584387,1627.19,2.623679,-23.638546,-56.895608,0.106552,0.137114,0.984808
jl-bahagia,prc-00,blk-32,roof-01,PV-module,6,2.584387,1632.3,1.728261,-22.942711,-56.895608,0.106552,0.137114,0.984808
jl-bahagia,prc-00,blk-32,roof-01,PV-module,7,2.584387,1627.73,0.832844,-22.24688,-56.895608,0.106552,0.137114,0.984808
jl-bahagia,prc-00,blk-32,roof-01,PV-module,8,2.584385,1641.63,-0.062574,-21.551047,-56.895608,0.106552,0.137114,0.984808
jl-bahagia,prc-00,blk-32,roof-01,PV-module,9,2.584385,1639.27,-0.957991,-20.855215,-56.895608,0.106552,0.137114,0.984808
jl-bahagia,prc-00,blk-32,roof-01,PV-module,10,2.584387,1638.09,-1.853409,-20.159382,-56.895608,0.106552,0.137114,0.984808
jl-bahagia,prc-00,blk-32,roof-01,PV-module,11,2.584387,1639.11,-2.748826,-19.463547,-56.895608,0.106552,0.137114,0.984808
jl-bahagia,prc-00,blk-32,roof-01,PV-module,12,2.584387,1642.4,-3.644244,-18.767716,-56.895608,0.106552,0.137114,0.984808
jl-bahagia,prc-00,blk-32,roof-01,PV-module,13,2.584387,1638.98,-4.539661,-18.071882,-56.895608,0.106552,0.137114,0.984808
jl-bahagia,prc-00,blk-32,roof-01,PV-module,14,2.584384,1638.18,-5.435079,-17.376049,-56.895608,0.106552,0.137114,0.984808
jl-bahagia,prc-00,blk-32,roof-01,PV-module,15,2.584384,1638.0,-6.330497,-16.680216,-56.895608,0.106552,0.137114,0.984808
jl-bahagia,prc-00,blk-32,roof-01,PV-module,16,2.584388,1637.68,-7.225914,-15.984383,-56.895608,0.106552,0.137114,0.984808
jl-bahagia,prc-00,blk-32,roof-01,roof,0,81.631115,0.0,-0.541326,-21.121155,-57.253329,0.0,0.0,1.0
jl-bahagia,prc-00,blk-32,roof-02,PV-module,1,2.584387,1644.69,-30.897649,-2.02765,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,2,2.584385,1646.48,-30.001199,-2.722154,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,3,2.584385,1635.73,-29.10475,-3.416658,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,4,2.584387,1645.14,-28.208302,-4.111162,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,5,2.584386,1642.28,-27.311852,-4.805667,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,6,2.584387,1651.22,-26.415404,-5.500171,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,7,2.584385,1638.64,-25.518956,-6.194676,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,8,2.584386,1636.21,-24.622506,-6.88918,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,9,2.584385,1636.22,-23.72606,-7.583684,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,10,2.584388,1636.59,-22.82961,-8.278188,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,11,2.584387,1638.36,-21.933164,-8.972692,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,12,2.584388,1635.16,-21.036713,-9.667197,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,13,2.584384,1634.87,-20.140265,-10.361702,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,14,2.584386,1636.87,-19.243817,-11.056205,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,15,2.584384,1643.08,-18.347367,-11.750709,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,16,2.584388,1637.15,-17.450921,-12.445214,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,17,2.584383,1635.56,-16.554471,-13.139718,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,18,2.584387,1635.12,-15.658024,-13.834222,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,19,2.584385,1633.35,-14.761575,-14.528727,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,20,2.584386,1638.0,-13.865126,-15.223231,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,21,2.584385,1623.38,-12.968678,-15.917736,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,22,2.584385,1601.82,-12.07223,-16.61224,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,23,2.584389,1618.98,6.753187,-31.196831,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,24,2.584386,1628.2,7.649636,-31.891335,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,25,2.584386,1623.77,8.546085,-32.585839,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,26,2.584385,1628.31,9.442533,-33.280343,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,27,2.584386,1631.76,10.338981,-33.974846,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,28,2.584386,1631.18,11.23543,-34.66935,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,29,2.584386,1631.45,12.131878,-35.363854,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,30,2.584383,1634.92,13.028326,-36.058358,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,31,2.584387,1643.64,13.924775,-36.752865,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,32,2.584386,1634.76,14.821223,-37.447369,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,33,2.584386,1627.9,15.717672,-38.141873,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,34,2.584386,1625.53,16.61412,-38.836377,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,35,2.584388,1623.53,17.51057,-39.530881,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,36,2.584388,1626.06,18.407016,-40.225384,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,37,2.584386,1621.01,19.303466,-40.919892,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,38,2.584382,1618.77,20.199914,-41.614396,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,39,2.584386,1621.21,21.096362,-42.308899,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,40,2.584385,1622.47,21.992812,-43.003403,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,41,2.584388,1625.1,22.889259,-43.697907,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,42,2.584387,1626.35,23.785707,-44.392411,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,43,2.584388,1618.95,24.682155,-45.086915,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,44,2.584386,1616.45,25.578605,-45.781418,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,45,2.584385,1640.36,-27.830098,1.931865,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,46,2.584388,1646.55,-26.933648,1.237361,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,47,2.584386,1635.84,-26.037202,0.542856,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,48,2.584387,1636.95,-25.140752,-0.151648,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,49,2.584385,1643.7,-24.244302,-0.846152,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,50,2.584385,1638.68,-23.347855,-1.540657,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,51,2.584385,1632.43,-22.451407,-2.235161,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,52,2.584388,1641.12,-21.554959,-2.929665,-58.721254,0.106349,0.137272,0.984808
jl-bahagia,prc-00,blk-32,roof-02,PV-module,53,2.584387,1639.26,-20.658509,-3.624169,-58.721254,0.106349,0.137272,0.984808
