project,precinct,building,base_surf,surf_type,surf_id,surf_area,surf_irr,surf_cx,surf_cy,surf_cz,surf_nx,surf_ny,surf_nz
sin_ming,prc-00,blk-00,roof-01,PV-module,118,1.942361,1611.15,33.388525,0.672269,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,119,1.942361,1615.54,35.140127,-0.177276,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,120,1.942363,1621.39,32.956061,-0.21939,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,121,1.942361,1616.26,34.707662,-1.068935,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,122,1.942361,1628.54,32.523596,-1.111049,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,123,1.942358,1623.98,34.275198,-1.960594,-38.565473,-0.156242,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,124,1.942361,1633.6,32.091132,-2.002708,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,125,1.942358,1628.09,33.842737,-2.852253,-38.565473,-0.156242,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,126,1.94236,1640.21,31.658671,-2.894367,-38.565473,0.156241,-0.075778,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,127,1.942358,1628.07,33.410272,-3.743913,-38.565473,-0.156242,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,128,1.942363,1629.87,31.226206,-3.786027,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,129,1.94236,1632.45,32.977808,-4.635572,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,130,1.94236,1628.77,30.793742,-4.677685,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,131,1.94236,1634.69,32.545343,-5.527231,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,132,1.94236,1639.84,30.361277,-5.569345,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,133,1.942357,1637.13,32.112879,-6.41889,-38.565473,-0.156242,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,134,1.942359,1641.6,29.928814,-6.461004,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,135,1.942358,1634.37,31.680416,-7.310549,-38.565473,-0.156242,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,136,1.942363,1640.72,29.49635,-7.352663,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,137,1.942357,1636.62,31.247951,-8.202208,-38.565473,-0.156242,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,138,1.94236,1642.11,29.063885,-8.244322,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,139,1.942361,1634.78,30.815487,-9.093867,-38.565473,-0.156242,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,140,1.942359,1642.79,28.63142,-9.135981,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,141,1.942359,1633.69,30.383024,-9.985526,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,142,1.942362,1644.14,28.198958,-10.02764,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,143,1.942359,1632.91,29.950559,-10.877185,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,144,1.94236,1640.39,27.766493,-10.9193,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,145,1.942361,1630.1,29.518095,-11.768845,-38.565473,-0.156242,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,146,1.942359,1641.96,27.334029,-11.810958,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,147,1.942359,1635.75,29.08563,-12.660504,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,148,1.942362,1643.6,26.901566,-12.702617,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,149,1.942359,1635.16,28.653169,-13.552163,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,150,1.94236,1642.37,26.469103,-13.594276,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,151,1.942361,1637.17,28.220705,-14.443821,-38.565473,-0.156242,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,152,1.942359,1650.17,26.036639,-14.485936,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,153,1.942363,1632.22,27.78824,-15.335481,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,154,1.942361,1648.85,25.604174,-15.377595,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,155,1.942361,1636.5,27.355777,-16.22714,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,156,1.942359,1647.71,25.171709,-16.269255,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,157,1.942359,1637.26,26.923313,-17.118799,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,158,1.942359,1643.59,24.739247,-17.160912,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,159,1.942361,1634.94,26.490848,-18.010459,-38.565473,-0.156241,0.075779,0.984808
